id,word,alt,bee,group,nTried,nMistakes,weight
2936,Bayreuth,,three,study,0,0,1
2937,linsey-woolsey,,three,study,0,0,1
2938,coracle,,three,study,0,0,1
2939,Bloomsbury,,three,study,0,0,1
2940,Chaucerian,,three,study,0,0,1
2941,Mantua,,three,study,0,0,1
2942,Arapaho,,three,study,0,0,1
2943,Kerala,,three,study,0,0,1
2944,Des Moines,,three,study,0,0,1
2945,adzuki,,three,study,0,0,1
2946,Wiesbaden,,three,study,0,0,1
2947,ducats,,three,study,0,0,1
2948,Firenze,,three,study,0,0,1
2949,Quasimodo,,three,study,0,0,1
2950,quatrains,,three,study,0,0,1
2951,fata morgana,,three,study,0,0,1
2952,vambrace,,three,study,0,0,1
2953,Albion,,three,study,0,0,1
2954,abalones,,three,study,0,0,1
2955,aquiline,,three,study,0,0,1
2956,Edinburgh,,three,study,0,0,1
2957,Jains,,three,study,0,0,1
2958,Durham,,three,study,0,0,1
2959,chandleries,,three,study,0,0,1
2960,conurbation,,three,study,0,0,1
2961,presidio,,three,study,0,0,1
2962,all�e,,three,study,0,0,1
2963,Montmorency,,three,study,0,0,1
2964,condyles,,three,study,0,0,1
2965,kaddish,,three,study,0,0,1
2966,Helvetia,,three,study,0,0,1
2967,katabatic,,three,study,0,0,1
2968,hawsers,,three,study,0,0,1
2969,plastron,,three,study,0,0,1
2970,paschal,,three,study,0,0,1
2971,repast,,three,study,0,0,1
2972,Confucianism,,three,study,0,0,1
2973,Carlisle,,three,study,0,0,1
2974,ziggurat,,three,study,0,0,1
2975,derrick,,three,study,0,0,1
2976,bier,,three,study,0,0,1
2977,Sioux,,three,study,0,0,1
2978,refectory,,three,study,0,0,1
2979,imaret,,three,champions,0,0,1
2980,cornichon,,three,champions,0,0,1
2981,devastavit,,three,champions,0,0,1
2982,Mediterranean,,three,champions,0,0,1
2983,longevous,,three,champions,0,0,1
2984,digerati,,three,champions,0,0,1
2985,solecism,,three,champions,0,0,1
2986,hypertrophy,,three,champions,0,0,1
2987,ravigote,,three,champions,0,0,1
2988,inchoate,,three,champions,0,0,1
2989,judoka,,three,champions,0,0,1
2990,vaccary,,three,champions,0,0,1
2991,Adelaide,,three,champions,0,0,1
2992,unwonted,,three,champions,0,0,1
2993,tazza,,three,champions,0,0,1
2994,damson,,three,champions,0,0,1
2995,pelisse,,three,champions,0,0,1
2996,succade,,three,champions,0,0,1
2997,tumulus,,three,champions,0,0,1
2998,dorsiflexor,,three,champions,0,0,1
2999,profiterole,,three,champions,0,0,1
3000,valetudinary,,three,champions,0,0,1
3001,aristoi,,three,champions,0,0,1
3002,vireo,,three,champions,0,0,1
3003,rococo,,three,champions,0,0,1
3004,lachsschinken,,three,champions,0,0,1
3005,wakame,,three,champions,0,0,1
3006,bathos,,three,champions,0,0,1
3007,nihilism,,three,champions,0,0,1
3008,ustion,,three,champions,0,0,1
3009,sumpsimus,,three,champions,0,0,1
3010,morel,,three,champions,0,0,1
3011,abeyance,,three,champions,0,0,1
3012,rongeur,,three,champions,0,0,1
3013,mountebank,,three,champions,0,0,1
3014,allelopathy,,three,champions,0,0,1
3015,capoeira,,three,champions,0,0,1
3016,agnolotti,,three,champions,0,0,1
3017,ballabile,,three,champions,0,0,1
3018,draegerman,,three,champions,0,0,1
3019,prescient,,three,champions,0,0,1
3020,Fribourg,,three,champions,0,0,1
3021,proselytizer,proselytiser,three,champions,0,0,1
3022,tenon,,three,champions,0,0,1
3023,nubilous,,three,champions,0,0,1
3024,iatrogenic,,three,champions,0,0,1
3025,onychitis,,three,champions,0,0,1
3026,roux,,three,champions,0,0,1
3027,tuatara,,three,champions,0,0,1
3028,chicle,,three,champions,0,0,1
3029,sulcus,,three,champions,0,0,1
3030,thalamus,,three,champions,0,0,1
3031,gyttja,,three,champions,0,0,1
3032,jibboom,,three,champions,0,0,1
3033,vestigial,,three,champions,0,0,1
3034,Orwellian,,three,champions,0,0,1
3035,gimbaled,gimballed,three,champions,0,0,1
3036,cabaletta,,three,champions,0,0,1
3037,hesped,,three,champions,0,0,1
3038,umami,,three,champions,0,0,1
3039,persiflage,,three,champions,0,0,1
3040,toreador,,three,champions,0,0,1
3041,vermicelli,,three,champions,0,0,1
3042,frangipane,,three,champions,0,0,1
3043,reseau,,three,champions,0,0,1
3044,moulage,,three,champions,0,0,1
3045,interpellate,,three,champions,0,0,1
3046,genuflect,,three,champions,0,0,1
3047,cinerarium,,three,champions,0,0,1
3048,polemic,,three,champions,0,0,1
3049,paladin,,three,champions,0,0,1
3050,totipotency,,three,champions,0,0,1
3051,agnomen,,three,champions,0,0,1
3052,Bauhaus,,three,champions,0,0,1
3053,sacerdotal,,three,champions,0,0,1
3054,skeuomorph,,three,champions,0,0,1
3055,binturong,,three,champions,0,0,1
3056,mamushi,,three,champions,0,0,1
3057,lipophilic,,three,champions,0,0,1
3058,codicil,,three,champions,0,0,1
3059,coulomb,,three,champions,0,0,1
3060,violaceous,,three,champions,0,0,1
3061,Rorschach,,three,champions,0,0,1
3062,arthralgia,,three,champions,0,0,1
3063,desman,,three,champions,0,0,1
3064,jacaranda,,three,champions,0,0,1
3065,huapango,,three,champions,0,0,1
3066,predilection,,three,champions,0,0,1
3067,entomophagy,,three,champions,0,0,1
3068,paronomasia,,three,champions,0,0,1
3069,facsimile,,three,champions,0,0,1
3070,renminbi,,three,champions,0,0,1
3071,interferon,,three,champions,0,0,1
3072,sedulous,,three,champions,0,0,1
3073,velouté,,three,champions,0,0,1
3074,Aesopian,,three,champions,0,0,1
3075,frigate,,three,champions,0,0,1
3076,enoptromancy,,three,champions,0,0,1
3077,satiety,,three,champions,0,0,1
3078,perorate,,three,champions,0,0,1
3079,danseur,,three,champions,0,0,1
3080,chevalier,,three,champions,0,0,1
3081,taurine,,three,champions,0,0,1
3082,hierurgical,,three,champions,0,0,1
3083,melee,,three,champions,0,0,1
3084,emolument,,three,champions,0,0,1
3085,ikebana,,three,champions,0,0,1
3086,exaugural,,three,champions,0,0,1
3087,gaillardia,,three,champions,0,0,1
3088,caryatid,,three,champions,0,0,1
3089,heliacal,,three,champions,0,0,1
3090,schefflera,,three,champions,0,0,1
3091,contrapposto,,three,champions,0,0,1
3092,temblor,,three,champions,0,0,1
3093,insouciance,,three,champions,0,0,1
3094,catarrh,,three,champions,0,0,1
3095,quattrocento,,three,champions,0,0,1
3096,millegrain,,three,champions,0,0,1
3097,canaille,,three,champions,0,0,1
3098,verisimilitude,,three,champions,0,0,1
3099,Keynesian,,three,champions,0,0,1
3100,akaryote,,three,champions,0,0,1
3101,azulejo,,three,champions,0,0,1
3102,hauberk,,three,champions,0,0,1
3103,bouillon,,three,champions,0,0,1
3104,tarpaulin,,three,champions,0,0,1
3105,cephalopod,,three,champions,0,0,1
3106,pulchritude,,three,champions,0,0,1
3107,pekoe,,three,champions,0,0,1
3108,patois,,three,champions,0,0,1
3109,Rubicon,,three,champions,0,0,1
3110,bourgeois,,three,champions,0,0,1
3111,aerophilatelic,,three,champions,0,0,1
3112,ankh,,three,champions,0,0,1
3113,contumelious,,three,champions,0,0,1
3114,vicissitudes,,three,champions,0,0,1
3115,lilliputian,,three,champions,0,0,1
3116,Sbrinz,,three,champions,0,0,1
3117,kathakali,,three,champions,0,0,1
3118,cozen,,three,champions,0,0,1
3119,oxalis,,three,champions,0,0,1
3120,myeloma,,three,champions,0,0,1
3121,lebensraum,,three,champions,0,0,1
3122,mufti,,three,champions,0,0,1
3123,dirigible,,three,champions,0,0,1
3124,surcease,,three,champions,0,0,1
3125,ascetic,,three,champions,0,0,1
3126,oolite,,three,champions,0,0,1
3127,revanche,,three,champions,0,0,1
3128,megrims,,three,champions,0,0,1
3129,podagra,,three,champions,0,0,1
3130,palaver,,three,champions,0,0,1
3131,luthier,,three,champions,0,0,1
3132,yttriferous,,three,champions,0,0,1
3133,vermeil,,three,champions,0,0,1
3134,Ouagadougou,,three,champions,0,0,1
3135,bibliopegist,,three,champions,0,0,1
3136,plagiarism,,three,champions,0,0,1
3137,holobenthic,,three,champions,0,0,1
3138,boutonniere,,three,champions,0,0,1
3139,anodyne,,three,champions,0,0,1
3140,saccharide,,three,champions,0,0,1
3141,boulevardier,,three,champions,0,0,1
3142,quokka,,three,champions,0,0,1
3143,lidocaine,,three,champions,0,0,1
3144,contretemps,,three,champions,0,0,1
3145,a,,three,champions,0,0,1
3146,posteriori,,three,champions,0,0,1
3147,scaberulous,,three,champions,0,0,1
3148,anaglyphy,,three,champions,0,0,1
3149,reconnoiter,reconnoitre,three,champions,0,0,1
3150,realpolitik,,three,champions,0,0,1
3151,colloque,,three,champions,0,0,1
3152,onychorrhexis,,three,champions,0,0,1
3153,paraffin,,three,champions,0,0,1
3154,vigneron,,three,champions,0,0,1
3155,tannined,,three,champions,0,0,1
3156,spiedini,,three,champions,0,0,1
3157,anhinga,,three,champions,0,0,1
3158,jai-alai,,three,champions,0,0,1
3159,Rastafarian,,three,champions,0,0,1
3160,succussion,,three,champions,0,0,1
3161,avifauna,,three,champions,0,0,1
3162,joropo,,three,champions,0,0,1
3163,toxicosis,,three,champions,0,0,1
3164,colporteur,colporter,three,champions,0,0,1
3165,agitprop,,three,champions,0,0,1
3166,Achernar,,three,champions,0,0,1
3167,cassock,,three,champions,0,0,1
3168,meringue,,three,champions,0,0,1
3169,mackinaw,,three,champions,0,0,1
3170,sambal,,three,champions,0,0,1
3171,yuloh,,three,champions,0,0,1
3172,hermeneutics,,three,champions,0,0,1
3173,tikkun,,three,champions,0,0,1
3174,macaque,,three,champions,0,0,1
3175,lassitude,,three,champions,0,0,1
3176,oeuvre,,three,champions,0,0,1
3177,altazimuth,,three,champions,0,0,1
3178,Castilian,,three,champions,0,0,1
3179,trichinosis,,three,champions,0,0,1
3180,ecclesiology,,three,champions,0,0,1
3181,teppanyaki,,three,champions,0,0,1
3182,cicatrize,,three,champions,0,0,1
3183,somnolent,,three,champions,0,0,1
3184,intonaco,,three,champions,0,0,1
3185,realia,,three,champions,0,0,1
3186,grison,,three,champions,0,0,1
3187,phulkari,,three,champions,0,0,1
3188,garrulous,,three,champions,0,0,1
3189,paroxysm,,three,champions,0,0,1
3190,communiqué,,three,champions,0,0,1
3191,Chantilly,,three,champions,0,0,1
3192,jacquard,,three,champions,0,0,1
3193,sorghum,,three,champions,0,0,1
3194,guilloche,,three,champions,0,0,1
3195,appositive,,three,champions,0,0,1
3196,dirndl,,three,champions,0,0,1
3197,latke,,three,champions,0,0,1
3198,martinet,,three,champions,0,0,1
3199,asterion,,three,champions,0,0,1
3200,hypallage,,three,champions,0,0,1
3201,solenoid,,three,champions,0,0,1
3202,veridical,,three,champions,0,0,1
3203,threnody,,three,champions,0,0,1
3204,Jacobean,,three,champions,0,0,1
3205,ballotage,,three,champions,0,0,1
3206,ocotillo,,three,champions,0,0,1
3207,dubitante,,three,champions,0,0,1
3208,disciform,,three,champions,0,0,1
3209,mizuna,,three,champions,0,0,1
3210,trichotillomania,,three,champions,0,0,1
3211,huipil,,three,champions,0,0,1
3212,mustelid,,three,champions,0,0,1
3213,prestidigitation,,three,champions,0,0,1
3214,soupçon,,three,champions,0,0,1
3215,diphtheria,,three,champions,0,0,1
3216,bdelloid,,three,champions,0,0,1
3217,nugatory,,three,champions,0,0,1
3218,commorients,,three,champions,0,0,1
3219,immiscible,,three,champions,0,0,1
3220,toroidal,,three,champions,0,0,1
3221,bialy,,three,champions,0,0,1
3222,appurtenances,,three,champions,0,0,1
3223,corsair,,three,champions,0,0,1
3224,zabaglione,,three,champions,0,0,1
3225,velamen,,three,champions,0,0,1
3226,sporran,,three,champions,0,0,1
3227,clematis,,three,champions,0,0,1
3228,kente,,three,champions,0,0,1
3229,ranine,,three,champions,0,0,1
3230,riparian,,three,champions,0,0,1
3231,accoutrement,accouterment,three,champions,0,0,1
3232,radicchio,,three,champions,0,0,1
3233,dudgeon,,three,champions,0,0,1
3234,nitid,,three,champions,0,0,1
3235,Basenji,,three,champions,0,0,1
3236,concinnate,,three,champions,0,0,1
3237,Stradivarius,,three,champions,0,0,1
3238,synecdoche,,three,champions,0,0,1
3239,tulsi,,three,champions,0,0,1
3240,sebaceous,,three,champions,0,0,1
3241,papeterie,,three,champions,0,0,1
3242,litigious,,three,champions,0,0,1
3243,phytophilous,,three,champions,0,0,1
3244,meunière,,three,champions,0,0,1
3245,hilum,,three,champions,0,0,1
3246,fanfaronade,,three,champions,0,0,1
3247,malachite,,three,champions,0,0,1
3248,urticaria,,three,champions,0,0,1
3249,capsaicin,,three,champions,0,0,1
3250,ptosis,,three,champions,0,0,1
3251,pejerrey,,three,champions,0,0,1
3252,horologist,,three,champions,0,0,1
3253,speleothem,,three,champions,0,0,1
3254,euripus,,three,champions,0,0,1
3255,samarium,,three,champions,0,0,1
3256,variscite,,three,champions,0,0,1
3257,bolide,,three,champions,0,0,1
3258,vervain,,three,champions,0,0,1
3259,chanoyu,,three,champions,0,0,1
3260,hamadryad,,three,champions,0,0,1
3261,calumny,,three,champions,0,0,1
3262,escabeche,,three,champions,0,0,1
3263,ad-hominem,,three,champions,0,0,1
3264,oubliette,,three,champions,0,0,1
3265,béchamel,,three,champions,0,0,1
3266,repoussage,,three,champions,0,0,1
3267,otacoustic,,three,champions,0,0,1
3268,naranjilla,,three,champions,0,0,1
3269,elegiac,,three,champions,0,0,1
3270,pâtissier,patissier,three,champions,0,0,1
3271,Yeatsian,,three,champions,0,0,1
3272,surfeit,,three,champions,0,0,1
3273,limicolous,,three,champions,0,0,1
3274,girandole,,three,champions,0,0,1
3275,googol,,three,champions,0,0,1
3276,étagère,,three,champions,0,0,1
3277,anechoic,,three,champions,0,0,1
3278,leonine,,three,champions,0,0,1
3279,laulau,,three,champions,0,0,1
3280,Gruyère,,three,champions,0,0,1
3281,proprioceptive,,three,champions,0,0,1
3282,oppugn,,three,champions,0,0,1
3283,macropterous,,three,champions,0,0,1
3284,euphonious,,three,champions,0,0,1
3285,retinoscopy,,three,champions,0,0,1
3286,sepulchral,,three,champions,0,0,1
3287,sangfroid,,three,champions,0,0,1
3288,pasilla,,three,champions,0,0,1
3289,maringouin,,three,champions,0,0,1
3290,argot,,three,champions,0,0,1
3291,vicenary,,three,champions,0,0,1
3292,ajimez,,three,champions,0,0,1
3293,pompeii,,three,champions,0,0,1
3294,oviparous,,three,champions,0,0,1
3295,mangonel,,three,champions,0,0,1
3296,coalescence,,three,champions,0,0,1
3297,Plantagenet,,three,champions,0,0,1
3298,bauxite,,three,champions,0,0,1
3299,kakapo,,three,champions,0,0,1
3300,pelagial,,three,champions,0,0,1
3301,ague,,three,champions,0,0,1
3302,largesses,,three,champions,0,0,1
3303,fulgent,,three,champions,0,0,1
3304,olecranon,,three,champions,0,0,1
3305,toreutics,,three,champions,0,0,1
3306,mascarpone,,three,champions,0,0,1
3307,rissole,,three,champions,0,0,1
3308,seneschal,,three,champions,0,0,1
3309,pinniped,,three,champions,0,0,1
3310,wahine,,three,champions,0,0,1
3311,grissino,,three,champions,0,0,1
3312,coterie,,three,champions,0,0,1
3313,sylph,,three,champions,0,0,1
3314,katsura,,three,champions,0,0,1
3315,diastole,,three,champions,0,0,1
3316,mediobrome,,three,champions,0,0,1
3317,demurrage,,three,champions,0,0,1
3318,tristeza,,three,champions,0,0,1
3319,trigeminal,,three,champions,0,0,1
3320,bruja,,three,champions,0,0,1
3321,upsilon,,three,champions,0,0,1
3322,sakura,,three,champions,0,0,1
3323,buccal,,three,champions,0,0,1
3324,zocalo,,three,champions,0,0,1
3325,aficionado,afficionado,three,champions,0,0,1
3326,piscivorous,,three,champions,0,0,1
3327,benison,,three,champions,0,0,1
3328,gagaku,,three,champions,0,0,1
3329,amygdala,,three,champions,0,0,1
3330,scurrilous,,three,champions,0,0,1
3331,flèche,,three,champions,0,0,1
3332,tetrachoric,,three,champions,0,0,1
3333,sforzando,,three,champions,0,0,1
3334,thalassic,,three,champions,0,0,1
3335,frazil,,three,champions,0,0,1
3336,rapprochement,,three,champions,0,0,1
3337,glacis,,three,champions,0,0,1
3338,ahimsa,,three,champions,0,0,1
3339,kanji,,three,champions,0,0,1
3340,weltschmerz,,three,champions,0,0,1
3341,jalousie,,three,champions,0,0,1
3342,ichthyology,,three,champions,0,0,1
3343,pruritus,,three,champions,0,0,1
3344,dactylic,,three,champions,0,0,1
3345,affogato,,three,champions,0,0,1
3346,scrivener,,three,champions,0,0,1
3347,dysrhythmia,,three,champions,0,0,1
3348,dragée,,three,champions,0,0,1
3349,choucroute,,three,champions,0,0,1
3350,hsaing-waing,,three,champions,0,0,1
3351,stevedore,,three,champions,0,0,1
3352,harangue,,three,champions,0,0,1
3353,niveau,,three,champions,0,0,1
3354,rouille,,three,champions,0,0,1
3355,rescissible,,three,champions,0,0,1
3356,Jungian,,three,champions,0,0,1
3357,Groenendael,,three,champions,0,0,1
3358,facile,,three,champions,0,0,1
3359,chrysolite,,three,champions,0,0,1
3360,execrable,,three,champions,0,0,1
3361,hangul,,three,champions,0,0,1
3362,cartouches,,three,champions,0,0,1
3363,Nicoise,Niçoise,three,champions,0,0,1
3364,julienne,,three,champions,0,0,1
3365,moiety,,three,champions,0,0,1
3366,pastitsio,,three,champions,0,0,1
3367,modiste,,three,champions,0,0,1
3368,deuterium,,three,champions,0,0,1
3369,Icarian,,three,champions,0,0,1
3370,pappardelle,,three,champions,0,0,1
3371,Sahel,,three,champions,0,0,1
3372,bibelot,,three,champions,0,0,1
3373,telegnosis,,three,champions,0,0,1
3374,loupe,,three,champions,0,0,1
3375,oleiculture,,three,champions,0,0,1
3376,loess,löss,three,champions,0,0,1
3377,ruelle,,three,champions,0,0,1
3378,Ushuaia,,three,champions,0,0,1
3379,redingote,,three,champions,0,0,1
3380,adscititious,,three,champions,0,0,1
3381,hummock,,three,champions,0,0,1
3382,internecine,,three,champions,0,0,1
3383,duxelles,,three,champions,0,0,1
3384,mesial,,three,champions,0,0,1
3385,Feldenkrais,,three,champions,0,0,1
3386,bailiwick,,three,champions,0,0,1
3387,bozzetto,,three,champions,0,0,1
3388,coiffure,,three,champions,0,0,1
3389,repartee,,three,champions,0,0,1
3390,chimera,chimaera,three,champions,0,0,1
3391,avgolemono,,three,champions,0,0,1
3392,exiguous,,three,champions,0,0,1
3393,presentient,,three,champions,0,0,1
3394,renvoi,,three,champions,0,0,1
3395,kichel,,three,champions,0,0,1
3396,semaphore,,three,champions,0,0,1
3397,gambol,,three,champions,0,0,1
3398,angiitis,,three,champions,0,0,1
3399,Teutonic,,three,champions,0,0,1
3400,Conestoga,,three,champions,0,0,1
3401,zeitgeist,,three,champions,0,0,1
3402,heinousness,,three,champions,0,0,1
3403,nacelle,,three,champions,0,0,1
3404,rupicolous,,three,champions,0,0,1
3405,Pythagorean,,three,champions,0,0,1
3406,kepi,,three,champions,0,0,1
3407,bulgur,bulghur,three,champions,0,0,1
3408,ushabti,,three,champions,0,0,1
3409,puchero,,three,champions,0,0,1
3410,nival,,three,champions,0,0,1
3411,ascites,,three,champions,0,0,1
3412,Véronique,Veronique,three,champions,0,0,1
3413,planetesimal,,three,champions,0,0,1
3414,taoiseach,,three,champions,0,0,1
3415,obeisant,,three,champions,0,0,1
3416,whippoorwill,,three,champions,0,0,1
3417,Ficus,,three,champions,0,0,1
3418,agelicism,,three,champions,0,0,1
3419,subrident,,three,champions,0,0,1
3420,ethylene,,three,champions,0,0,1
3421,flaneur,,three,champions,0,0,1
3422,Ponzi,,three,champions,0,0,1
3423,teneramente,,three,champions,0,0,1
3424,styptic,,three,champions,0,0,1
3425,sopapilla,,three,champions,0,0,1
3426,nictitate,,three,champions,0,0,1
3427,boutade,,three,champions,0,0,1
3428,towhee,,three,champions,0,0,1
3429,escritoire,,three,champions,0,0,1
3430,affenpinscher,,three,champions,0,0,1
3431,gudgeon,,three,champions,0,0,1
3432,beaumontage,,three,champions,0,0,1
3433,galoot,,three,champions,0,0,1
3434,desiccate,,three,champions,0,0,1
3435,aporia,,three,champions,0,0,1
3436,moraine,,three,champions,0,0,1
3437,hirsute,,three,champions,0,0,1
3438,shubunkin,,three,champions,0,0,1
3439,hepatectomy,,three,champions,0,0,1
3440,bloviate,,three,champions,0,0,1
3441,seine,,three,champions,0,0,1
3442,galapago,,three,champions,0,0,1
3443,au-courant,,three,champions,0,0,1
3444,crepuscular,,three,champions,0,0,1
3445,theca,,three,champions,0,0,1
3446,croustade,,three,champions,0,0,1
3447,kipuka,,three,champions,0,0,1
3448,noumenon,,three,champions,0,0,1
3449,chicanery,,three,champions,0,0,1
3450,vilipend,,three,champions,0,0,1
3451,vitiate,,three,champions,0,0,1
3452,spodumene,,three,champions,0,0,1
3453,leberwurst,,three,champions,0,0,1
3454,daguerreotype,,three,champions,0,0,1
3455,yakitori,,three,champions,0,0,1
3456,pejorate,,three,champions,0,0,1
3457,Aitutakian,,three,champions,0,0,1
3458,parterre,,three,champions,0,0,1
3459,rondeau,,three,champions,0,0,1
3460,atlatl,,three,champions,0,0,1
3461,allochroous,,three,champions,0,0,1
3462,ennui,,three,champions,0,0,1
3463,caisson,,three,champions,0,0,1
3464,cheongsam,,three,champions,0,0,1
3465,graticule,,three,champions,0,0,1
3466,gyascutus,,three,champions,0,0,1
3467,cygnet,,three,champions,0,0,1
3468,supercilious,,three,champions,0,0,1
3469,dysphasia,,three,champions,0,0,1
3470,kugel,,three,champions,0,0,1
3471,topazolite,,three,champions,0,0,1
3472,trompe-l’oeil,,three,champions,0,0,1
3473,ailette,,three,champions,0,0,1
3474,fetticus,,three,champions,0,0,1
3475,rocaille,,three,champions,0,0,1
3476,couverture,,three,champions,0,0,1
3477,lemniscus,,three,champions,0,0,1
3478,ad-nauseam,,three,champions,0,0,1
3479,ganache,,three,champions,0,0,1
3480,sauger,,three,champions,0,0,1
3481,kanban,,three,champions,0,0,1
3482,toccata,,three,champions,0,0,1
3483,pertinacity,,three,champions,0,0,1
3484,gasthaus,,three,champions,0,0,1
3485,transmontane,,three,champions,0,0,1
3486,laterigrade,,three,champions,0,0,1
3487,hyssop,,three,champions,0,0,1
3488,naumachia,,three,champions,0,0,1
3489,focaccia,,three,champions,0,0,1
3490,pahoehoe,,three,champions,0,0,1
3491,Kjeldahl,,three,champions,0,0,1
3492,rubefacient,,three,champions,0,0,1
3493,halcyon,,three,champions,0,0,1
3494,corrigenda,,three,champions,0,0,1
3495,Zanni,,three,champions,0,0,1
3496,nonage,,three,champions,0,0,1
3497,beurre,,three,champions,0,0,1
3498,jicama,,three,champions,0,0,1
3499,sturnine,,three,champions,0,0,1
3500,octonocular,,three,champions,0,0,1
3501,parallax,,three,champions,0,0,1
3502,antenatus,,three,champions,0,0,1
3503,trouvaille,,three,champions,0,0,1
3504,glazier,,three,champions,0,0,1
3505,kinesiology,,three,champions,0,0,1
3506,exogenous,,three,champions,0,0,1
3507,aniseikonia,,three,champions,0,0,1
3508,guayabera,,three,champions,0,0,1
3509,realgar,,three,champions,0,0,1
3510,anaphylaxis,,three,champions,0,0,1
3511,bobolink,,three,champions,0,0,1
3512,diluent,,three,champions,0,0,1
3513,urushiol,,three,champions,0,0,1
3514,andouille,,three,champions,0,0,1
3515,otiose,,three,champions,0,0,1
3516,megacephalic,,three,champions,0,0,1
3517,souchong,,three,champions,0,0,1
3518,poltroon,,three,champions,0,0,1
3519,Freudian,,three,champions,0,0,1
3520,floruit,,three,champions,0,0,1
3521,Bunyanesque,,three,champions,0,0,1
3522,exsect,,three,champions,0,0,1
3523,champignon,,three,champions,0,0,1
3524,bahuvrihi,,three,champions,0,0,1
3525,panjandrum,,three,champions,0,0,1
3526,catachresis,,three,champions,0,0,1
3527,tiffin,,three,champions,0,0,1
3528,colcannon,,three,champions,0,0,1
3529,tournedos,,three,champions,0,0,1
3530,ormolu,,three,champions,0,0,1
3531,blottesque,,three,champions,0,0,1
3532,consommé,consomme,three,champions,0,0,1
3533,ullage,,three,champions,0,0,1
3534,zortzico,,three,champions,0,0,1
3535,teratism,,three,champions,0,0,1
3536,flagellum,,three,champions,0,0,1
3537,panegyric,,three,champions,0,0,1
3538,hoi-polloi,,three,champions,0,0,1
3539,sirenian,,three,champions,0,0,1
3540,nescience,,three,champions,0,0,1
3541,blatherskite,,three,champions,0,0,1
3542,consigliere,,three,champions,0,0,1
3543,adiabatic,,three,champions,0,0,1
3544,camembert,,three,champions,0,0,1
3545,ecchymosis,,three,champions,0,0,1
3546,oppidan,,three,champions,0,0,1
3547,decastich,,three,champions,0,0,1
3548,Naugahyde,,three,champions,0,0,1
3549,lefse,,three,champions,0,0,1
3550,beccafico,,three,champions,0,0,1
3551,amphistylar,,three,champions,0,0,1
3552,saturnine,,three,champions,0,0,1
3553,zaibatsu,,three,champions,0,0,1
3554,titian,,three,champions,0,0,1
3555,tokonoma,,three,champions,0,0,1
3556,unguiculate,,three,champions,0,0,1
3557,amaryllis,,three,champions,0,0,1
3558,reveille,,three,champions,0,0,1
3559,regnal,,three,champions,0,0,1
3560,attaché,,three,champions,0,0,1
3561,rafflesia,,three,champions,0,0,1
3562,ranunculus,,three,champions,0,0,1
3563,pistou,,three,champions,0,0,1
3564,scintillation,,three,champions,0,0,1
3565,Bolognese,,three,champions,0,0,1
3566,farrago,,three,champions,0,0,1
3567,coup-de-grace,,three,champions,0,0,1
3568,tourelle,,three,champions,0,0,1
3569,notturno,,three,champions,0,0,1
3570,ginglymus,,three,champions,0,0,1
3571,hemorrhage,,three,champions,0,0,1
3572,tapetum,,three,champions,0,0,1
3573,golem,,three,champions,0,0,1
3574,krewe,,three,champions,0,0,1
3575,toque,,three,champions,0,0,1
3576,avuncular,,three,champions,0,0,1
3577,habiliments,,three,champions,0,0,1
3578,rubato,,three,champions,0,0,1
3579,gentilitial,,three,champions,0,0,1
3580,obnebulate,,three,champions,0,0,1
3581,allonym,,three,champions,0,0,1
3582,croquembouche,,three,champions,0,0,1
3583,kobold,,three,champions,0,0,1
3584,mendicity,,three,champions,0,0,1
3585,castellated,,three,champions,0,0,1
3586,toponymic,,three,champions,0,0,1
3587,boudin,,three,champions,0,0,1
3588,bucatini,,three,champions,0,0,1
3589,reboation,,three,champions,0,0,1
3590,haupia,,three,champions,0,0,1
3591,Keplerian,,three,champions,0,0,1
3592,codswallop,,three,champions,0,0,1
3593,hauteur,,three,champions,0,0,1
3594,camarilla,,three,champions,0,0,1
3595,nidicolous,,three,champions,0,0,1
3596,oxyacetylene,,three,champions,0,0,1
3597,queue,,three,champions,0,0,1
3598,hellebore,,three,champions,0,0,1
3599,transhumance,,three,champions,0,0,1
3600,phloem,,three,champions,0,0,1
3601,lacustrine,,three,champions,0,0,1
3602,ageusia,,three,champions,0,0,1
3603,pillor,,three,champions,0,0,1
3604,deleterious,,three,champions,0,0,1
3605,ikat,,three,champions,0,0,1
3606,pylorus,,three,champions,0,0,1
3607,erythroblast,,three,champions,0,0,1
3608,maillot,,three,champions,0,0,1
3609,epenthesis,,three,champions,0,0,1
3610,hinoki,,three,champions,0,0,1
3611,nonpareil,,three,champions,0,0,1
3612,nyctinasty,,three,champions,0,0,1
3613,pointelle,,three,champions,0,0,1
3614,vinaigrette,,three,champions,0,0,1
3615,tinnient,,three,champions,0,0,1
3616,aioli,,three,champions,0,0,1
3617,pochoir,,three,champions,0,0,1
3618,glyceraldehyde,,three,champions,0,0,1
3619,hagiographer,,three,champions,0,0,1
3620,syncope,,three,champions,0,0,1
3621,icosahedron,,three,champions,0,0,1
3622,goanna,,three,champions,0,0,1
3623,wassail,,three,champions,0,0,1
3624,ammonite,,three,champions,0,0,1
3625,tanager,,three,champions,0,0,1
3626,pneumatocyst,,three,champions,0,0,1
3627,fortissimo,,three,champions,0,0,1
3628,portmanteau,,three,champions,0,0,1
3629,coaxation,,three,champions,0,0,1
3630,ardoise,,three,champions,0,0,1
