word,level,group
carnivore,frequent,CWL
carnivorous,frequent,CWL
carotid,frequent,CWL
carpaccio,frequent,CWL
carpenter,frequent,CWL
carpophagous,frequent,CWL
carriageable,frequent,CWL
carrion,frequent,CWL
carrot,frequent,CWL
cartel,frequent,CWL
cartilage,frequent,CWL
carton,frequent,CWL
cartonnage,frequent,CWL
caryatid,frequent,CWL
cascade,frequent,CWL
cashew,frequent,CWL
cashier,frequent,CWL
cask,frequent,CWL
casserole,frequent,CWL
cassoulet,frequent,CWL
cassowary,frequent,CWL
castanets,frequent,CWL
castigate,frequent,CWL
Castilian,frequent,CWL
casuistic,frequent,CWL
casuistry,frequent,CWL
catachresis,frequent,CWL
cataclysm,frequent,CWL
cataclysmic,frequent,CWL
catacomb,frequent,CWL
catadromous,frequent,CWL
catalepsy,frequent,CWL
catalina,frequent,CWL
catalytic,frequent,CWL
catamaran,frequent,CWL
cataphract,frequent,CWL
catapult,frequent,CWL
cataract,frequent,CWL
catarrh,frequent,CWL
catastasis,frequent,CWL
catastrophe,frequent,CWL
catechism,frequent,CWL
catechumen,frequent,CWL
category,frequent,CWL
catenary,frequent,CWL
catenulate,frequent,CWL
caterer,frequent,CWL
caterpillar,frequent,CWL
caterwaul,frequent,CWL
cathartic,frequent,CWL
cathedral,frequent,CWL
cathole,frequent,CWL
Catullian,frequent,CWL
caucus,frequent,CWL
caudal,frequent,CWL
caudillo,frequent,CWL
cauliflower,frequent,CWL
causerie,frequent,CWL
causeway,frequent,CWL
caustic,frequent,CWL
cauterize,frequent,CWL
cavalcade,frequent,CWL
cavalier,frequent,CWL
cavalletti,frequent,CWL
cavalry,frequent,CWL
caveat,frequent,CWL
cavernous,frequent,CWL
cavil,frequent,CWL
cavort,frequent,CWL
cedilla,frequent,CWL
ceiling,frequent,CWL
celebrant,frequent,CWL
celeriac,frequent,CWL
celeritous,frequent,CWL
celery,frequent,CWL
celestial,frequent,CWL
celibacy,frequent,CWL
cellarage,frequent,CWL
cellist,frequent,CWL
cello,frequent,CWL
cellophane,frequent,CWL
cellulose,frequent,CWL
cement,frequent,CWL
cemetery,frequent,CWL
cenotaph,frequent,CWL
censorious,frequent,CWL
census,frequent,CWL
centaur,frequent,CWL
centaury,frequent,CWL
centennial,frequent,CWL
centimeter,frequent,CWL
centipede,frequent,CWL
centrifugal,frequent,CWL
centrifuge,frequent,CWL
centripetal,frequent,CWL
century,frequent,CWL
cephalalgia,frequent,CWL
cephalometry,frequent,CWL
cephalopod,frequent,CWL
Cepheid,frequent,CWL
ceraceous,frequent,CWL
ceramic,frequent,CWL
ceraunograph,frequent,CWL
cereal,frequent,CWL
cerecloth,frequent,CWL
cerise,frequent,CWL
cerium,frequent,CWL
cerography,frequent,CWL
certainty,frequent,CWL
cerumen,frequent,CWL
cessation,frequent,CWL
cetology,frequent,CWL
chaffinch,frequent,CWL
chaffseed,frequent,CWL
chagrin,frequent,CWL
chalaza,frequent,CWL
chalice,frequent,CWL
chalicosis,frequent,CWL
chamberlain,frequent,CWL
chamfer,frequent,CWL
champagne,frequent,CWL
champignon,frequent,CWL
chancel,frequent,CWL
chancellor,frequent,CWL
chandelier,frequent,CWL
chandelle,frequent,CWL
changeable,frequent,CWL
chansonnette,frequent,CWL
chaos,frequent,CWL
chaotic,frequent,CWL
chapeau,frequent,CWL
chapel,frequent,CWL
chaplaincy,frequent,CWL
chaplet,frequent,CWL
character,frequent,CWL
characteristic,frequent,CWL
charactonym,frequent,CWL
charango,frequent,CWL
charcoal,frequent,CWL
chariot,frequent,CWL
charlatan,frequent,CWL
chartaceous,frequent,CWL
chartreuse,frequent,CWL
chary,frequent,CWL
chasm,frequent,CWL
chasmophyte,frequent,CWL
chassepot,frequent,CWL
chassis,frequent,CWL
chasuble,frequent,CWL
chateaubriand,frequent,CWL
chatoyant,frequent,CWL
chattel,frequent,CWL
Chaucerian,frequent,CWL
chauffeur,frequent,CWL
chaussure,frequent,CWL
chautauqua,frequent,CWL
chauvinism,frequent,CWL
chauvinistic,frequent,CWL
chayote,frequent,CWL
cheapskate,frequent,CWL
Chehalis,frequent,CWL
cheilion,frequent,CWL
chemicalize,frequent,CWL
chemistry,frequent,CWL
chemotherapy,frequent,CWL
chenille,frequent,CWL
cheongsam,frequent,CWL
chernozem,frequent,CWL
chevelure,frequent,CWL
chianti,frequent,CWL
chicanery,frequent,CWL
chicle,frequent,CWL
chiclero,frequent,CWL
chieftain,frequent,CWL
chiffon,frequent,CWL
chiffonade,frequent,CWL
chignon,frequent,CWL
Chihuahua,frequent,CWL
chilblains,frequent,CWL
chime,frequent,CWL
chimerical,frequent,CWL
chimney,frequent,CWL
chimpanzee,frequent,CWL
chinchilla,frequent,CWL
chinook,frequent,CWL
chiragra,frequent,CWL
chiropodist,frequent,CWL
chisel,frequent,CWL
chistera,frequent,CWL
chivalrous,frequent,CWL
chivalry,frequent,CWL
chlorine,frequent,CWL
chocolate,frequent,CWL
cholera,frequent,CWL
choleric,frequent,CWL
cholesterol,frequent,CWL
cholesterosis,frequent,CWL
chonolith,frequent,CWL
choose,frequent,CWL
choreographer,frequent,CWL
chortle,frequent,CWL
chortling,frequent,CWL
chorus,frequent,CWL
chough,frequent,CWL
chowder,frequent,CWL
chrematistic,frequent,CWL
chrestomathy,frequent,CWL
chromatic,frequent,CWL
chromium,frequent,CWL
chromotrichial,frequent,CWL
chronic,frequent,CWL
chronically,frequent,CWL
chronicle,frequent,CWL
chronological,frequent,CWL
chrysalis,frequent,CWL
chrysanthemum,frequent,CWL
churlish,frequent,CWL
churn,frequent,CWL
churrasco,frequent,CWL
chutney,frequent,CWL
chymous,frequent,CWL
ciborium,frequent,CWL
cicada,frequent,CWL
cicerone,frequent,CWL
Ciceronian,frequent,CWL
ciguatera,frequent,CWL
cilantro,frequent,CWL
cincture,frequent,CWL
cinematographer,frequent,CWL
cinereous,frequent,CWL
cinnabar,frequent,CWL
cinnamon,frequent,CWL
cioppino,frequent,CWL
circadian,frequent,CWL
circinate,frequent,CWL
circuit,frequent,CWL
circuitous,frequent,CWL
circular,frequent,CWL
circumambulate,frequent,CWL
circumlocution,frequent,CWL
circumstantial,frequent,CWL
cirrhosis,frequent,CWL
cislunar,frequent,CWL
cistern,frequent,CWL
citadel,frequent,CWL
citation,frequent,CWL
cite,frequent,CWL
citify,frequent,CWL
citizen,frequent,CWL
citronella,frequent,CWL
civitas,frequent,CWL
clairvoyant,frequent,CWL
clandestine,frequent,CWL
claque,frequent,CWL
claret,frequent,CWL
clarify,frequent,CWL
clarion,frequent,CWL
claustrophobe,frequent,CWL
claustrophobia,frequent,CWL
clavichord,frequent,CWL
clavicle,frequent,CWL
claviger,frequent,CWL
clematis,frequent,CWL
clemency,frequent,CWL
clepsydra,frequent,CWL
clerisy,frequent,CWL
clientele,frequent,CWL
climatology,frequent,CWL
clinically,frequent,CWL
clinician,frequent,CWL
clinquant,frequent,CWL
clique,frequent,CWL
cloche,frequent,CWL
clodhopper,frequent,CWL
cloistered,frequent,CWL
clothe,frequent,CWL
cloture,frequent,CWL
cloudy,frequent,CWL
clough,frequent,CWL
clowder,frequent,CWL
cluse,frequent,CWL
cnemial,frequent,CWL
coacervate,frequent,CWL
coadjutor,frequent,CWL
coagulate,frequent,CWL
coalesce,frequent,CWL
coalescence,frequent,CWL
coalification,frequent,CWL
coalition,frequent,CWL
coaming,frequent,CWL
coaration,frequent,CWL
coax,frequent,CWL
coccygeal,frequent,CWL
cochineal,frequent,CWL
cochleariform,frequent,CWL
cockatoo,frequent,CWL
cocoon,frequent,CWL
codeine,frequent,CWL
codicil,frequent,CWL
codicology,frequent,CWL
coelostat,frequent,CWL
coerce,frequent,CWL
coercion,frequent,CWL
coeval,frequent,CWL
coffee,frequent,CWL
cogent,frequent,CWL
cogitate,frequent,CWL
cogitating,frequent,CWL
cognizant,frequent,CWL
cognomen,frequent,CWL
cognoscitive,frequent,CWL
coherence,frequent,CWL
cohesion,frequent,CWL
coincidental,frequent,CWL
cointise,frequent,CWL
colectomy,frequent,CWL
colic,frequent,CWL
collabent,frequent,CWL
collaborator,frequent,CWL
collage,frequent,CWL
collate,frequent,CWL
collateral,frequent,CWL
college,frequent,CWL
collegial,frequent,CWL
colliery,frequent,CWL
collocal,frequent,CWL
colloquial,frequent,CWL
colloquy,frequent,CWL
collusion,frequent,CWL
cologne,frequent,CWL
colonel,frequent,CWL
colonelcy,frequent,CWL
colonnade,frequent,CWL
colophon,frequent,CWL
coloratura,frequent,CWL
colossal,frequent,CWL
column,frequent,CWL
comedienne,frequent,CWL
comestible,frequent,CWL
comet,frequent,CWL
comfort,frequent,CWL
commemorate,frequent,CWL
commencement,frequent,CWL
commendable,frequent,CWL
commensurable,frequent,CWL
commensurate,frequent,CWL
commentary,frequent,CWL
commercial,frequent,CWL
commercialize,frequent,CWL
commination,frequent,CWL
comminute,frequent,CWL
commiseration,frequent,CWL
commissary,frequent,CWL
commissional,frequent,CWL
commitment,frequent,CWL
commodious,frequent,CWL
commorancy,frequent,CWL
communicate,frequent,CWL
commute,frequent,CWL
comparatively,frequent,CWL
compatible,frequent,CWL
compelled,frequent,CWL
compendium,frequent,CWL
compensable,frequent,CWL
competency,frequent,CWL
competently,frequent,CWL
compilation,frequent,CWL
complement,frequent,CWL
comprehend,frequent,CWL
compulsory,frequent,CWL
compunction,frequent,CWL
compunctious,frequent,CWL
computernik,frequent,CWL
comradeliness,frequent,CWL
comstockery,frequent,CWL
concatenate,frequent,CWL
conceit,frequent,CWL
conceivable,frequent,CWL
conceivably,frequent,CWL
concentrate,frequent,CWL
concentric,frequent,CWL
concept,frequent,CWL
concertina,frequent,CWL
concerto,frequent,CWL
concessible,frequent,CWL
concession,frequent,CWL
concessionary,frequent,CWL
conch,frequent,CWL
conchiform,frequent,CWL
conchitic,frequent,CWL
concierge,frequent,CWL
conciergerie,frequent,CWL
conciliate,frequent,CWL
concinnity,frequent,CWL
conclamant,frequent,CWL
concoct,frequent,CWL
concoction,frequent,CWL
concomitant,frequent,CWL
concordat,frequent,CWL
concrescence,frequent,CWL
concurrence,frequent,CWL
concussion,frequent,CWL
condemn,frequent,CWL
condescended,frequent,CWL
condign,frequent,CWL
condiment,frequent,CWL
condolence,frequent,CWL
condor,frequent,CWL
conductor,frequent,CWL
conduit,frequent,CWL
conferential,frequent,CWL
confetti,frequent,CWL
confiscate,frequent,CWL
conflagration,frequent,CWL
confluence,frequent,CWL
confusion,frequent,CWL
conga,frequent,CWL
congeal,frequent,CWL
congenial,frequent,CWL
congenital,frequent,CWL
conglobe,frequent,CWL
conglomerate,frequent,CWL
congruent,frequent,CWL
coniferous,frequent,CWL
conjugal,frequent,CWL
conjunctiva,frequent,CWL
Connecticut,frequent,CWL
connived,frequent,CWL
connivery,frequent,CWL
connoisseur,frequent,CWL
connote,frequent,CWL
connubial,frequent,CWL
conqueror,frequent,CWL
conquian,frequent,CWL
conquistador,frequent,CWL
consanguinity,frequent,CWL
conscience,frequent,CWL
conscientious,frequent,CWL
consciousness,frequent,CWL
consecrate,frequent,CWL
consecutive,frequent,CWL
consenescence,frequent,CWL
consensus,frequent,CWL
consentaneous,frequent,CWL
conservatory,frequent,CWL
considerable,frequent,CWL
consignment,frequent,CWL
consistory,frequent,CWL
consomme,frequent,CWL
consortium,frequent,CWL
conspiracy,frequent,CWL
constabulary,frequent,CWL
constellation,frequent,CWL
constituent,frequent,CWL
constitution,frequent,CWL
constrain,frequent,CWL
construe,frequent,CWL
consuetude,frequent,CWL
consummate,frequent,CWL
contagious,frequent,CWL
container,frequent,CWL
contemplate,frequent,CWL
contemporaneous,frequent,CWL
contemptible,frequent,CWL
contiguous,frequent,CWL
contingencies,frequent,CWL
continuum,frequent,CWL
contour,frequent,CWL
contraband,frequent,CWL
contrabass,frequent,CWL
contrapuntal,frequent,CWL
contrariety,frequent,CWL
contretemps,frequent,CWL
contrition,frequent,CWL
controversy,frequent,CWL
contumacious,frequent,CWL
contumacy,frequent,CWL
contusion,frequent,CWL
conundrums,frequent,CWL
convalescence,frequent,CWL
convection,frequent,CWL
convene,frequent,CWL
convenience,frequent,CWL
convergent,frequent,CWL
conversant,frequent,CWL
convertible,frequent,CWL
conveyance,frequent,CWL
convivial,frequent,CWL
convivially,frequent,CWL
convolute,frequent,CWL
convoy,frequent,CWL
coordinate,frequent,CWL
coossify,frequent,CWL
Copernican,frequent,CWL
copious,frequent,CWL
copyright,frequent,CWL
coquetry,frequent,CWL
coquettishly,frequent,CWL
coracle,frequent,CWL
cordially,frequent,CWL
cordillera,frequent,CWL
corduroy,frequent,CWL
coriander,frequent,CWL
cormorant,frequent,CWL
cornea,frequent,CWL
cornice,frequent,CWL
corniculate,frequent,CWL
cornucopia,frequent,CWL
corollary,frequent,CWL
coronach,frequent,CWL
coronary,frequent,CWL
coroner,frequent,CWL
coronet,frequent,CWL
corporeal,frequent,CWL
corpulent,frequent,CWL
corpuscle,frequent,CWL
corral,frequent,CWL
corralled,frequent,CWL
correspond,frequent,CWL
corridor,frequent,CWL
corroborate,frequent,CWL
corrugated,frequent,CWL
corruptible,frequent,CWL
corsage,frequent,CWL
corsair,frequent,CWL
cortisone,frequent,CWL
corybantic,frequent,CWL
corymb,frequent,CWL
cosmogenesis,frequent,CWL
cosmopolite,frequent,CWL
coterie,frequent,CWL
coterminous,frequent,CWL
cotyledon,frequent,CWL
couchant,frequent,CWL
cough,frequent,CWL
coulisse,frequent,CWL
couloir,frequent,CWL
counsel,frequent,CWL
countenance,frequent,CWL
counterfeit,frequent,CWL
countermand,frequent,CWL
countervail,frequent,CWL
countian,frequent,CWL
coup,frequent,CWL
coupon,frequent,CWL
courier,frequent,CWL
courlan,frequent,CWL
courteously,frequent,CWL
cousin,frequent,CWL
couture,frequent,CWL
covenant,frequent,CWL
covey,frequent,CWL
coyote,frequent,CWL
cozened,frequent,CWL
craniectomy,frequent,CWL
craquelure,frequent,CWL
crassamentum,frequent,CWL
credential,frequent,CWL
credenza,frequent,CWL
credulity,frequent,CWL
creekology,frequent,CWL
creel,frequent,CWL
crenate,frequent,CWL
creophagy,frequent,CWL
crepitant,frequent,CWL
crepuscular,frequent,CWL
crescendo,frequent,CWL
crescent,frequent,CWL
crescive,frequent,CWL
crescograph,frequent,CWL
cretonne,frequent,CWL
crewelwork,frequent,CWL
cribbage,frequent,CWL
cribral,frequent,CWL
cricetid,frequent,CWL
crimson,frequent,CWL
crinoline,frequent,CWL
criophore,frequent,CWL
crocheting,frequent,CWL
cromlech,frequent,CWL
cronyism,frequent,CWL
croquet,frequent,CWL
crotchety,frequent,CWL
croup,frequent,CWL
croupier,frequent,CWL
croustade,frequent,CWL
crucial,frequent,CWL
crucible,frequent,CWL
cruciferous,frequent,CWL
cruller,frequent,CWL
Crusade,frequent,CWL
crustacean,frequent,CWL
cryology,frequent,CWL
cryophilic,frequent,CWL
cryophorus,frequent,CWL
cryptic,frequent,CWL
cryptographer,frequent,CWL
cryptonym,frequent,CWL
crystal,frequent,CWL
crystosphene,frequent,CWL
cubic,frequent,CWL
cucaracha,frequent,CWL
cuchifrito,frequent,CWL
cuckoo,frequent,CWL
cucurbit,frequent,CWL
cudgel,frequent,CWL
cuirass,frequent,CWL
culgee,frequent,CWL
culinary,frequent,CWL
culminant,frequent,CWL
culotte,frequent,CWL
culpable,frequent,CWL
culprit,frequent,CWL
cultivation,frequent,CWL
culturati,frequent,CWL
cumbersome,frequent,CWL
cumbrous,frequent,CWL
cummerbund,frequent,CWL
cumulative,frequent,CWL
cuneiform,frequent,CWL
cupboard,frequent,CWL
cupressineous,frequent,CWL
curator,frequent,CWL
curiousness,frequent,CWL
curlew,frequent,CWL
curliewurly,frequent,CWL
curmudgeon,frequent,CWL
current,frequent,CWL
curriculum,frequent,CWL
cursory,frequent,CWL
curtain,frequent,CWL
curtilage,frequent,CWL
curvature,frequent,CWL
custard,frequent,CWL
custody,frequent,CWL
cutaneous,frequent,CWL
cuticle,frequent,CWL
cyanosis,frequent,CWL
cybernetics,frequent,CWL
cyclical,frequent,CWL
cyclogenesis,frequent,CWL
cyclonic,frequent,CWL
cycloserine,frequent,CWL
cygnet,frequent,CWL
cylinder,frequent,CWL
cymbals,frequent,CWL
cynegetics,frequent,CWL
cynology,frequent,CWL
cynophilist,frequent,CWL
cynosure,frequent,CWL
Cytherean,frequent,CWL
cytocidal,frequent,CWL
cytology,frequent,CWL
dachshund,frequent,CWL
dacquoise,frequent,CWL
dactylogram,frequent,CWL
dactylology,frequent,CWL
dactyloscopy,frequent,CWL
daedal,frequent,CWL
daffodil,frequent,CWL
daffodils,frequent,CWL
daguerreotype,frequent,CWL
dahlia,frequent,CWL
daiquiri,frequent,CWL
dais,frequent,CWL
Daliesque,frequent,CWL
dalliance,frequent,CWL
dallied,frequent,CWL
damask,frequent,CWL
Damoclean,frequent,CWL
dandelion,frequent,CWL
dangerous,frequent,CWL
dangle,frequent,CWL
danseuse,frequent,CWL
Dantesque,frequent,CWL
dashiki,frequent,CWL
dashing,frequent,CWL
dastardly,frequent,CWL
dasymeter,frequent,CWL
dauntless,frequent,CWL
dawdle,frequent,CWL
dawdler,frequent,CWL
dazzling,frequent,CWL
deacon,frequent,CWL
deactivate,frequent,CWL
deaerate,frequent,CWL
dearth,frequent,CWL
debacle,frequent,CWL
debarrass,frequent,CWL
debenture,frequent,CWL
debility,frequent,CWL
debonairness,frequent,CWL
debouchment,frequent,CWL
debridement,frequent,CWL
debris,frequent,CWL
debut,frequent,CWL
decadent,frequent,CWL
decaffeinate,frequent,CWL
decanter,frequent,CWL
decedent,frequent,CWL
deceitful,frequent,CWL
deceive,frequent,CWL
decelerate,frequent,CWL
deceleron,frequent,CWL
decennial,frequent,CWL
decentralization,frequent,CWL
decibel,frequent,CWL
deciduous,frequent,CWL
decimal,frequent,CWL
decimate,frequent,CWL
deciphered,frequent,CWL
decistere,frequent,CWL
declamatory,frequent,CWL
declension,frequent,CWL
decline,frequent,CWL
declivate,frequent,CWL
declivous,frequent,CWL
decompose,frequent,CWL
decorous,frequent,CWL
decorticate,frequent,CWL
decoupage,frequent,CWL
decreolization,frequent,CWL
decrescendo,frequent,CWL
decuman,frequent,CWL
decumbiture,frequent,CWL
decussate,frequent,CWL
deducibility,frequent,CWL
defamatory,frequent,CWL
defeasible,frequent,CWL
defendant,frequent,CWL
deferential,frequent,CWL
defervescence,frequent,CWL
deficiency,frequent,CWL
defilade,frequent,CWL
definite,frequent,CWL
degauss,frequent,CWL
deglutition,frequent,CWL
dehisce,frequent,CWL
dehiscence,frequent,CWL
deify,frequent,CWL
deign,frequent,CWL
deipnosophist,frequent,CWL
delectable,frequent,CWL
delegate,frequent,CWL
deleterious,frequent,CWL
deleteriously,frequent,CWL
delicacy,frequent,CWL
delicatessen,frequent,CWL
delicious,frequent,CWL
delineate,frequent,CWL
delinquency,frequent,CWL
delinquent,frequent,CWL
deliquesce,frequent,CWL
deliquescent,frequent,CWL
delirious,frequent,CWL
delitescent,frequent,CWL
delphinium,frequent,CWL
deltiology,frequent,CWL
deltoidal,frequent,CWL
delude,frequent,CWL
deluge,frequent,CWL
demagoguery,frequent,CWL
demarcate,frequent,CWL
demaree,frequent,CWL
demeanor,frequent,CWL
demegoric,frequent,CWL
dementia,frequent,CWL
demersal,frequent,CWL
demesne,frequent,CWL
demiglace,frequent,CWL
demijohn,frequent,CWL
demise,frequent,CWL
demitasse,frequent,CWL
demobilize,frequent,CWL
democracy,frequent,CWL
demography,frequent,CWL
demolition,frequent,CWL
demoniacal,frequent,CWL
demulcent,frequent,CWL
demurrage,frequent,CWL
demurs,frequent,CWL
dengue,frequent,CWL
denizen,frequent,CWL
denominator,frequent,CWL
denouement,frequent,CWL
dentifrice,frequent,CWL
denunciation,frequent,CWL
depilatory,frequent,CWL
deprecated,frequent,CWL
deprecatory,frequent,CWL
depredatory,frequent,CWL
depurate,frequent,CWL
deracinated,frequent,CWL
derailleur,frequent,CWL
deranged,frequent,CWL
dereism,frequent,CWL
derelict,frequent,CWL
dereliction,frequent,CWL
dermatitis,frequent,CWL
dermonecrotic,frequent,CWL
derogatorily,frequent,CWL
derogatory,frequent,CWL
derrick,frequent,CWL
